Row	Col.	Element
68	14	-0.00361
69	14	0.00326
70	14	-0.00017
71	14	-0.00198
72	14	0.00283
73	14	-0.00699
74	14	-0.00002
75	14	0.00149
76	14	0.00076
77	14	0.00438
78	14	0.00365
79	14	-0.00096
80	14	0.00188
81	14	-0.00092
82	14	-0.00315
83	14	0.00466
84	14	0.00184
85	14	-0.00255
86	14	-0.00293
87	14	-0.00063
88	14	0.00152
89	14	0.00393
90	14	0.00015
91	14	0.00016
92	14	-0.00018
93	14	0.00014
94	14	-0.00005
95	14	0.00032
96	14	-0.00016
97	14	0.00014
98	14	0.00024
99	14	-0.00024
100	14	0.00025
101	14	-0.00014
102	14	-0.00002
103	14	0.00005
104	14	-0.00000
105	14	-0.00002
106	14	0.00004
107	14	0.00028
108	14	-0.00010
1	15	0.01165
2	15	0.00374
3	15	-0.02963
4	15	-0.03090
5	15	-0.00081
6	15	-0.02665
7	15	-0.00663
8	15	0.02273
9	15	-0.00725
10	15	0.00150
11	15	0.10575
12	15	-0.09375
13	15	0.01731
14	15	0.05772
15	15	0.63115
16	15	-0.73999
17	15	-0.01740
18	15	-0.06005
19	15	-0.07895
20	15	-0.00521
21	15	-0.00203
22	15	0.01164
23	15	0.03059
24	15	-0.00809
25	15	-0.02020
26	15	0.00155
27	15	0.01984
28	15	0.00571
29	15	-0.00347
30	15	-0.00147
31	15	-0.00033
32	15	-0.01635
33	15	0.00001
34	15	-0.00272
35	15	0.00370
36	15	0.00522
37	15	0.00378
38	15	0.00291
39	15	-0.00212
40	15	0.00164
41	15	-0.00386
42	15	0.00185
43	15	0.00682
44	15	0.00073
45	15	-0.00366
46	15	0.00108
47	15	-0.00244
48	15	-0.00212
49	15	0.00510
50	15	-0.00442
51	15	0.00277
52	15	-0.00154
53	15	-0.00431
54	15	0.00039
55	15	0.00033
56	15	0.00433
57	15	0.00169
58	15	0.00221
59	15	-0.00067
60	15	-0.00071
61	15	0.00220
62	15	-0.00043
63	15	-0.00443
64	15	-0.00080
65	15	-0.00682
66	15	-0.00034
67	15	-0.00166
68	15	-0.00153
69	15	0.00296
70	15	-0.00059
71	15	-0.00544
72	15	0.00064
73	15	-0.00292
74	15	-0.00019
75	15	-0.00001
76	15	-0.00096
77	15	0.00322
78	15	0.00214
79	15	-0.00045
80	15	0.00093
81	15	-0.00011
82	15	0.00150
83	15	0.00516
84	15	0.00197
85	15	-0.00313
86	15	-0.00093
87	15	0.00427
88	15	0.00083
89	15	0.00444
90	15	-0.00021
91	15	0.00020
92	15	-0.00004
93	15	0.00049
94	15	0.00033
95	15	0.00033
96	15	0.00083
97	15	0.00021
98	15	0.00017
99	15	0.00016
100	15	0.00082
101	15	-0.00011
102	15	0.00035
103	15	-0.00004
104	15	-0.00002
105	15	-0.00001
106	15	-0.00013
107	15	-0.00018
108	15	0.00013
1	16	0.00344
2	16	0.00246
3	16	-0.01006
4	16	-0.00442
5	16	0.00541
6	16	0.00218
7	16	-0.01379
8	16	0.00603
9	16	0.00569
10	16	0.00467
11	16	0.00788
12	16	-0.08030
13	16	0.03359
14	16	0.11320
15	16	0.74574
16	16	0.64746
17	16	-0.01169
18	16	0.00987
19	16	0.02400
20	16	-0.03007
21	16	-0.00248
22	16	-0.02082
23	16	0.00188
24	16	-0.00349
25	16	-0.00095
26	16	-0.00369
27	16	0.00288
28	16	0.00147
29	16	0.01297
30	16	0.01187
31	16	-0.00250
32	16	-0.00310
33	16	-0.00604
34	16	-0.00001
35	16	0.00735
36	16	0.00102
37	16	-0.00066
38	16	-0.00372
39	16	-0.00120
40	16	-0.00350
41	16	-0.00019
42	16	-0.00110
43	16	0.00383
44	16	0.00036
45	16	-0.00343
46	16	0.00278
47	16	-0.00679
48	16	-0.00357
49	16	0.00078
50	16	0.00159
51	16	-0.00461
52	16	-0.00178
53	16	-0.00021
54	16	0.00196
55	16	0.00139
56	16	-0.00469
57	16	-0.00214
58	16	-0.00392
59	16	0.00040
60	16	-0.00228
61	16	-0.00126
62	16	0.00365
63	16	-0.00097
64	16	0.00125
65	16	0.00610
66	16	-0.00041
67	16	0.00191
68	16	0.00333
69	16	-0.00115
70	16	-0.00056
71	16	-0.00010
72	16	-0.00308
73	16	-0.00495
74	16	-0.00011
75	16	-0.00011
76	16	0.00043
77	16	0.00006
78	16	0.00013
79	16	-0.00021
80	16	-0.00179
81	16	0.00015
82	16	-0.00254
83	16	-0.00032
84	16	0.00000
85	16	-0.00134
86	16	0.00256
87	16	-0.00254
88	16	0.00038
89	16	-0.00405
90	16	0.00032
91	16	0.00002
92	16	0.00033
93	16	0.00030
94	16	0.00013
95	16	0.00015
96	16	0.00038
97	16	0.00001
98	16	0.00053
99	16	0.00037
100	16	0.00019
101	16	-0.00005
102	16	-0.00004
103	16	0.00002
104	16	0.00002
105	16	-0.00006
106	16	-0.00000
107	16	0.00013
108	16	-0.00042
1	17	0.00027
2	17	0.00296
3	17	-0.00559
4	17	-0.00561
5	17	0.00153
6	17	0.00130
7	17	0.00214
8	17	0.00345
9	17	0.00066
10	17	0.00274
11	17	-0.01668
12	17	-0.01839
13	17	-0.00098
14	17	0.00489
15	17	0.02355
16	17	-0.01233
17	17	0.99795
18	17	-0.04255
19	17	0.03337
20	17	-0.01497
21	17	0.00098
22	17	0.00930
23	17	-0.00667
24	17	0.00382
25	17	0.00074
26	17	0.00280
27	17	0.01215
28	17	-0.00330
29	17	-0.00098
30	17	-0.00220
31	17	-0.00025
32	17	-0.00026
33	17	-0.00005
34	17	0.00071
35	17	-0.00065
36	17	-0.00004
37	17	0.00258
38	17	0.00005
39	17	-0.00149
40	17	-0.00011
41	17	-0.00212
42	17	-0.00022
43	17	-0.00149
44	17	0.00143
45	17	0.00101
46	17	-0.00198
47	17	0.00015
48	17	0.00043
49	17	-0.00299
50	17	-0.00064
51	17	-0.00217
52	17	-0.00177
53	17	-0.00376
54	17	0.00033
55	17	0.00061
56	17	-0.00241
57	17	-0.00300
58	17	-0.00083
59	17	0.00112
60	17	0.00031
61	17	0.00180
62	17	0.00262
63	17	-0.00216
64	17	0.00033
65	17	-0.00355
66	17	-0.00003
67	17	-0.00196
68	17	-0.00064
69	17	0.00030
70	17	0.00058
71	17	0.00282
72	17	-0.00078
73	17	-0.00101
74	17	0.00006
75	17	-0.00027
76	17	0.00032
77	17	-0.00065
78	17	-0.00073
79	17	0.00083
80	17	0.00071
81	17	-0.00013
82	17	0.00068
83	17	-0.00146
84	17	0.00044
85	17	0.00008
86	17	-0.00177
87	17	-0.00118
88	17	0.00017
89	17	0.00007
90	17	-0.00001
91	17	-0.00001
92	17	0.00007
93	17	-0.00002
94	17	0.00005
95	17	-0.00001
96	17	-0.00002
97	17	-0.00001
98	17	0.00002
99	17	0.00008
100	17	0.00009
101	17	-0.00006
102	17	-0.00002
103	17	0.00007
104	17	-0.00002
105	17	0.00002
106	17	-0.00001
107	17	-0.00006
108	17	0.00003
1	18	0.00297
2	18	-0.00099
3	18	-0.00650
4	18	-0.00198
5	18	0.02281
6	18	-0.00758
7	18	0.00150
8	18	-0.00029
9	18	-0.02496
10	18	0.01536
11	18	0.02183
12	18	-0.05511
13	18	-0.01643
14	18	0.02414
15	18	0.01749
16	18	-0.03930
17	18	0.03934
18	18	0.99075
19	18	0.06146
20	18	0.02847
21	18	0.00770
22	18	0.01134
23	18	-0.01462
24	18	0.01154
25	18	-0.01246
26	18	0.00480
27	18	0.00959
28	18	0.00866
29	18	0.00624
30	18	0.00201
31	18	0.00218
32	18	-0.00433
33	18	-0.00096
34	18	-0.00125
35	18	-0.00232
36	18	-0.00051
37	18	-0.00062
38	18	0.00169
39	18	-0.00135
40	18	-0.00107
41	18	-0.00943
42	18	0.00000
43	18	0.00947
44	18	-0.00121
45	18	-0.00110
46	18	-0.00428
47	18	-0.00855
48	18	0.00021
49	18	0.00107
50	18	0.00075
51	18	-0.00497
52	18	-0.00105
53	18	-0.00741
54	18	0.00080
55	18	0.00109
56	18	-0.01158
57	18	-0.01024
58	18	-0.00385
59	18	0.00437
60	18	0.00012
61	18	0.00891
62	18	0.00169
63	18	-0.00517
64	18	-0.00067
65	18	-0.00934
66	18	-0.00021
67	18	-0.00331
68	18	-0.00144
69	18	0.00298
70	18	-0.00015
71	18	0.00237
72	18	-0.00366
73	18	0.00227
74	18	-0.00006
75	18	0.00077
76	18	0.00045
77	18	0.00154
78	18	0.00238
79	18	-0.00077
80	18	-0.00151
81	18	0.00030
82	18	0.00212
83	18	0.00237
84	18	0.00396
85	18	0.00073
86	18	-0.00200
87	18	-0.00088
88	18	0.00019
89	18	0.00069
90	18	-0.00008
91	18	0.00008
92	18	-0.00026
93	18	0.00034
94	18	-0.00009
95	18	0.00027
96	18	-0.00002
97	18	0.00009
98	18	-0.00031
99	18	0.00017
100	18	0.00016
101	18	-0.00002
102	18	-0.00003
103	18	0.00012
104	18	-0.00001
105	18	-0.00003
106	18	-0.00008
107	18	-0.00004
108	18	0.00001
1	19	-0.01050
2	19	-0.01256
3	19	-0.00772
4	19	0.02172
5	19	0.00609
6	19	0.01679
7	19	-0.00273
8	19	-0.00178
9	19	0.00712
10	19	0.00496
11	19	-0.00121
12	19	-0.00956
13	19	-0.05191
14	19	0.04054
15	19	0.03128
16	19	-0.05054
17	19	-0.03787
18	19	-0.07302
19	19	0.78832
20	19	0.59606
21	19	0.02222
22	19	-0.00345
23	19	-0.08578
24	19	0.02723
25	19	0.01470
26	19	-0.00248
27	19	-0.01337
28	19	-0.01508
29	19	0.00262
30	19	-0.00351
31	19	0.01084
32	19	0.03236
33	19	-0.00438
34	19	0.00345
35	19	-0.00283
36	19	-0.00003
37	19	-0.00163
38	19	-0.00182
39	19	0.00008
40	19	-0.00088
41	19	0.00396
42	19	-0.00082
43	19	-0.00590
44	19	-0.00030
45	19	-0.00414
46	19	-0.00370
47	19	-0.00256
48	19	0.00624
49	19	-0.00466
50	19	0.00223
51	19	-0.00358
52	19	0.00138
53	19	-0.00029
54	19	0.00011
55	19	0.00313
56	19	-0.00482
57	19	-0.00258
58	19	-0.00012
59	19	0.00196
60	19	0.00468
61	19	0.00314
62	19	-0.00014
63	19	0.00413
64	19	0.00066
65	19	-0.00286
66	19	0.00071
67	19	0.00387
68	19	0.00120
69	19	-0.00029
70	19	0.00040
71	19	0.00703
72	19	-0.00312
73	19	0.00161
74	19	0.00022
75	19	0.00077
76	19	0.00282
77	19	-0.00223
78	19	-0.00022
79	19	0.00054
80	19	-0.00002
81	19	0.00031
82	19	-0.00096
83	19	-0.00604
84	19	-0.00654
85	19	0.00333
86	19	0.00085
87	19	-0.00136
88	19	0.00018
89	19	-0.00263
90	19	-0.00009
91	19	-0.00024
92	19	-0.00036
93	19	-0.00028
94	19	-0.00008
95	19	-0.00015
96	19	0.00006
97	19	-0.00016
98	19	-0.00048
99	19	-0.00045
100	19	-0.00031
101	19	0.00012
102	19	-0.00037
103	19	0.00006
104	19	0.00008
105	19	-0.00011
106	19	-0.00012
107	19	-0.00017
108	19	0.00008
1	20	0.01942
2	20	-0.03986
3	20	-0.04003
4	20	0.00225
5	20	0.01466
6	20	-0.05840
7	20	-0.01493
8	20	0.02415
9	20	-0.03493
10	20	0.02753
11	20	0.05524
12	20	-0.04518
13	20	-0.05208
14	20	0.03399
15	20	-0.01087
16	20	-0.05933
17	20	-0.02366
18	20	-0.01428
19	20	0.54925
20	20	-0.73852
21	20	-0.25144
22	20	-0.26709
23	20	0.08005
24	20	-0.00622
25	20	-0.03213
26	20	-0.00298
27	20	-0.00624
28	20	-0.01742
29	20	0.02060
30	20	0.00393
31	20	-0.00654
32	20	-0.01621
33	20	-0.01529
34	20	-0.00502
35	20	0.00466
36	20	0.00104
37	20	0.00478
38	20	0.00604
39	20	-0.00013
40	20	-0.00600
41	20	-0.00138
42	20	-0.00010
43	20	0.02104
44	20	0.00092
45	20	-0.00465
46	20	0.01140
47	20	-0.00300
48	20	-0.00141
49	20	-0.00476
50	20	-0.00005
51	20	0.00008
52	20	0.00579
53	20	-0.00066
54	20	-0.00036
55	20	0.00221
56	20	-0.00022
57	20	-0.00500
58	20	-0.00312
59	20	-0.00201
60	20	0.00156
61	20	0.00398
62	20	-0.00489
63	20	0.00011
64	20	-0.00195
65	20	-0.00025
66	20	0.00133
67	20	0.00470
68	20	-0.00029
69	20	-0.00216
70	20	-0.00085
71	20	-0.00512
72	20	-0.00367
73	20	0.00132
74	20	-0.00016
75	20	0.00133
76	20	0.00049
77	20	0.00225
78	20	0.00066
79	20	-0.00286
80	20	-0.00295
81	20	-0.00104
82	20	-0.00202
83	20	0.00371
84	20	-0.00311
85	20	0.00408
86	20	0.00167
87	20	-0.00613
88	20	0.00087
89	20	0.00279
90	20	-0.00014
91	20	0.00002
92	20	0.00004
93	20	0.00009
94	20	-0.00007
95	20	0.00067
96	20	0.00001
97	20	0.00017
98	20	0.00060
99	20	-0.00027
100	20	0.00031
101	20	-0.00024
102	20	-0.00007
103	20	0.00010
104	20	0.00002
105	20	-0.00032
106	20	-0.00013
107	20	0.00048
108	20	0.00000
1	21	0.01280
2	21	0.01255
3	21	0.02076
4	21	0.01007
5	21	-0.02243
6	21	-0.00607
7	21	-0.00761
8	21	-0.00377
9	21	0.00564
10	21	-0.01287
11	21	-0.03204
12	21	0.02208
13	21	0.02264
14	21	-0.01168
15	21	0.00547
16	21	0.01493
17	21	0.00504
18	21	0.00919
19	21	-0.07560
20	21	0.14685
21	21	-0.92527
22	21	0.33005
23	21	-0.00069
24	21	-0.01284
25	21	0.00297
26	21	-0.00906
27	21	0.00031
28	21	0.00351
29	21	0.00735
30	21	-0.00487
31	21	-0.01201
32	21	-0.00290
33	21	0.00634
34	21	0.00104
35	21	0.00542
36	21	-0.00586
37	21	-0.00135
38	21	-0.00220
39	21	-0.00011
40	21	0.00334
41	21	-0.00094
42	21	0.00101
43	21	-0.00870
44	21	-0.00001
45	21	-0.00172
46	21	-0.00100
47	21	0.00242
48	21	-0.00121
49	21	-0.00134
50	21	0.00102
51	21	0.00130
52	21	-0.00163
53	21	0.00319
54	21	-0.00132
55	21	0.00135
56	21	0.00158
57	21	0.00212
58	21	-0.00133
59	21	-0.00110
60	21	-0.00064
61	21	-0.00265
62	21	0.00188
63	21	-0.00027
64	21	0.00058
65	21	0.00261
66	21	0.00122
67	21	0.00001
68	21	-0.00012
69	21	0.00115
70	21	-0.00021
71	21	-0.00010
72	21	-0.00218
73	21	-0.00068
74	21	-0.00003
75	21	0.00131
76	21	-0.00005
77	21	0.00152
78	21	-0.00209
79	21	-0.00031
80	21	0.00079
81	21	-0.00229
82	21	0.00122
83	21	0.00040
84	21	0.00018
85	21	-0.00047
86	21	-0.00183
87	21	0.00123
88	21	-0.00106
89	21	-0.00001
90	21	0.00073
91	21	-0.00000
92	21	0.00025
93	21	-0.00040
94	21	-0.00031
95	21	-0.00012
96	21	-0.00082
97	21	-0.00006
98	21	0.00064
99	21	-0.00024
100	21	-0.00046
101	21	0.00006
102	21	0.00007
103	21	-0.00004
104	21	-0.00006
105	21	0.00013
106	21	0.00012
107	21	-0.00012
108	21	-0.00018
1	22	-0.00707
2	22	-0.03487
3	22	-0.05773
4	22	0.00392
5	22	-0.00355
6	22	-0.04178
7	22	-0.01436
8	22	0.01318
9	22	-0.02451
10	22	0.03730
11	22	0.05608
12	22	-0.04792
13	22	-0.05172
14	22	0.05710
15	22	0.01151
16	22	-0.02159
17	22	-0.01937
18	22	-0.00888
19	22	0.16612
20	22	-0.29479
21	22	0.26525
22	22	0.89813
23	22	0.03013
24	22	0.04325
25	22	0.03496
26	22	-0.03697
27	22	-0.00737
28	22	-0.01644
29	22	0.04208
30	22	0.02676
31	22	-0.00151
32	22	-0.00502
33	22	0.01634
34	22	-0.00368
35	22	0.00617
36	22	0.00464
37	22	0.00351
38	22	0.00145
39	22	0.00313
40	22	0.01073
41	22	-0.00147
42	22	0.00820
43	22	0.03494
44	22	0.00080
45	22	-0.00877
46	22	0.00916
47	22	-0.01298
48	22	0.00138
49	22	-0.00807
50	22	0.00854
51	22	-0.01306
52	22	0.00636
53	22	-0.00217
54	22	0.00398
55	22	0.00194
56	22	-0.01124
57	22	-0.01036
58	22	-0.00476
59	22	0.00437
60	22	0.00294
61	22	0.00967
62	22	-0.00845
63	22	0.00002
64	22	-0.00144
65	22	0.00893
66	22	0.00013
67	22	0.00778
68	22	0.00638
69	22	-0.00820
70	22	-0.00197
71	22	-0.00314
72	22	-0.01245
73	22	0.00762
74	22	-0.00009
75	22	-0.00027
76	22	0.00086
77	22	-0.00174
78	22	-0.00168
79	22	-0.00560
80	22	-0.00789
81	22	-0.00027
82	22	0.00201
83	22	0.00095
84	22	-0.00574
85	22	0.00686
86	22	0.00300
87	22	-0.00856
88	22	0.00081
89	22	-0.00231
90	22	-0.00030
91	22	-0.00000
92	22	0.00011
93	22	-0.00000
94	22	0.00017
95	22	0.00056
96	22	0.00060
97	22	0.00012
98	22	0.00023
99	22	0.00001
100	22	0.00037
101	22	-0.00039
102	22	-0.00015
103	22	0.00003
104	22	0.00000
105	22	-0.00050
106	22	-0.00022
107	22	0.00038
108	22	-0.00016
1	23	0.00341
2	23	0.00776
3	23	0.00418
4	23	-0.00836
5	23	-0.01165
6	23	0.00276
7	23	-0.00045
8	23	0.00032
9	23	0.00190
10	23	-0.00262
11	23	-0.00826
12	23	0.00980
13	23	0.02197
14	23	-0.01406
15	23	-0.01601
16	23	0.02419
17	23	0.01342
18	23	0.01032
19	23	0.02859
20	23	0.11430
21	23	0.01783
22	23	0.00550
23	23	0.99218
24	23	-0.04063
25	23	0.00576
26	23	0.00785
27	23	0.02029
28	23	-0.00448
29	23	-0.00162
30	23	0.00008
31	23	-0.00263
32	23	-0.00471
33	23	-0.00203
34	23	-0.00489
35	23	-0.00122
36	23	-0.00268
37	23	0.01062
38	23	-0.00193
39	23	0.00530
40	23	-0.00208
41	23	-0.00790
42	23	-0.00128
43	23	0.00387
44	23	0.00745
45	23	0.00110
46	23	0.00164
47	23	0.00015
48	23	-0.00035
49	23	-0.00390
50	23	-0.00086
51	23	-0.00169
52	23	-0.00243
53	23	-0.00008
54	23	-0.00088
55	23	-0.00115
56	23	-0.00460
57	23	-0.00473
58	23	-0.00044
59	23	0.00280
60	23	-0.00106
61	23	0.00173
62	23	0.00257
63	23	-0.00283
64	23	0.00008
65	23	-0.00223
66	23	-0.00060
67	23	-0.00364
68	23	-0.00087
69	23	-0.00024
70	23	0.00080
71	23	0.00014
72	23	-0.00099
73	23	-0.00083
74	23	-0.00002
75	23	0.00028
76	23	-0.00044
77	23	0.00131
78	23	0.00033
79	23	0.00005
80	23	0.00104
81	23	-0.00061
82	23	0.00122
83	23	0.00130
84	23	0.00121
85	23	-0.00125
86	23	-0.00124
87	23	0.00208
88	23	-0.00027
89	23	0.00023
90	23	0.00000
91	23	0.00004
92	23	-0.00003
93	23	0.00005
94	23	0.00001
95	23	-0.00006
96	23	0.00004
97	23	0.00003
98	23	0.00002
99	23	0.00006
100	23	0.00005
101	23	-0.00027
102	23	0.00008
103	23	-0.00012
104	23	0.00001
105	23	0.00011
106	23	0.00002
107	23	-0.00007
108	23	0.00000
1	24	-0.00924
2	24	0.00123
3	24	-0.01277
4	24	-0.00704
5	24	-0.00408
6	24	0.00491
7	24	-0.00101
8	24	-0.00189
9	24	-0.00235
10	24	0.01256
11	24	-0.00325
12	24	0.01302
13	24	0.00322
14	24	0.00658
15	24	0.00990
16	24	-0.01106
17	24	-0.00288
18	24	-0.00643
19	24	-0.03203
20	24	-0.02460
21	24	-0.02211
22	24	-0.02770
23	24	0.04637
24	24	0.98544
25	24	-0.15350
26	24	0.05951
27	24	-0.01960
28	24	0.00726
29	24	0.01554
30	24	0.00736
31	24	-0.00397
32	24	-0.00042
33	24	-0.00081
34	24	0.00147
35	24	0.00139
36	24	0.00437
37	24	-0.00375
38	24	-0.00300
39	24	-0.00164
40	24	-0.00319
41	24	-0.00341
42	24	-0.00269
43	24	0.00859
44	24	-0.00056
45	24	-0.00537
46	24	-0.00211
47	24	-0.00932
48	24	0.00168
49	24	0.00166
50	24	0.00051
51	24	-0.00365
52	24	0.00356
53	24	0.00153
54	24	0.00101
55	24	-0.00030
56	24	-0.00366
57	24	-0.00325
58	24	0.00120
59	24	-0.00097
60	24	-0.00015
61	24	0.00262
62	24	-0.00497
63	24	-0.00039
64	24	0.00000
65	24	0.00138
66	24	-0.00098
67	24	-0.00065
68	24	0.00174
69	24	-0.00059
70	24	-0.00097
71	24	0.00127
72	24	-0.00614
73	24	0.00775
74	24	-0.00007
75	24	0.00119
76	24	0.00112
77	24	0.00031
78	24	0.00037
79	24	-0.00280
80	24	-0.00315
81	24	-0.00025
82	24	0.00180
83	24	0.00070
84	24	-0.00270
85	24	-0.00018
86	24	0.00269
87	24	0.00177
88	24	-0.00081
89	24	0.00000
90	24	0.00004
91	24	0.00000
92	24	-0.00011
93	24	-0.00012
94	24	0.00013
95	24	0.00005
96	24	0.00048
97	24	0.00001
98	24	-0.00028
99	24	-0.00006
100	24	0.00004
101	24	-0.00005
102	24	0.00009
103	24	-0.00001
104	24	0.00014
105	24	0.00007
106	24	-0.00004
107	24	0.00005
108	24	0.00004
1	25	0.00547
2	25	-0.00754
3	25	-0.00080
4	25	-0.00882
5	25	0.00941
6	25	-0.00638
7	25	0.00571
8	25	0.00728
9	25	0.00797
10	25	0.00005
11	25	0.01794
12	25	-0.01819
13	25	0.00251
14	25	0.00115
15	25	0.00373
16	25	-0.00770
17	25	0.00204
18	25	0.00974
19	25	-0.00058
20	25	-0.02368
21	25	-0.01561
22	25	-0.04468
23	25	0.00238
24	25	0.15652
25	25	0.98042
26	25	-0.07406
27	25	-0.01432
28	25	-0.01189
29	25	-0.02437
30	25	-0.01910
31	25	0.00248
32	25	-0.00150
33	25	0.00691
34	25	-0.00106
35	25	0.00300
36	25	0.00465
37	25	0.00091
38	25	-0.00073
39	25	-0.00118
40	25	0.00602
41	25	-0.00076
42	25	0.00489
43	25	-0.00995
44	25	0.00036
45	25	-0.00299
46	25	-0.00013
47	25	0.00318
48	25	-0.00304
49	25	0.00405
50	25	-0.01117
51	25	0.01302
52	25	0.00095
53	25	0.00275
54	25	-0.00231
55	25	-0.00088
56	25	0.00974
57	25	0.00426
58	25	0.00169
59	25	-0.00491
60	25	-0.00097
61	25	-0.00351
62	25	0.00187
63	25	-0.00004
64	25	0.00025
65	25	-0.00511
66	25	0.00063
67	25	-0.00046
68	25	-0.00249
69	25	0.00510
70	25	0.00077
71	25	-0.00112
72	25	0.00504
73	25	-0.00380
74	25	-0.00004
75	25	0.00129
76	25	0.00056
77	25	0.00297
78	25	0.00213
79	25	-0.00036
80	25	0.00133
81	25	-0.00017
82	25	-0.00105
83	25	0.00294
84	25	-0.00161
85	25	-0.00090
86	25	0.00194
87	25	0.00462
88	25	-0.00031
89	25	0.00420
90	25	0.00006
91	25	-0.00005
92	25	-0.00015
93	25	0.00029
94	25	0.00002
95	25	0.00007
96	25	0.00029
97	25	0.00005
98	25	0.00004
99	25	-0.00008
100	25	0.00022
101	25	0.00004
102	25	0.00007
103	25	-0.00001
104	25	-0.00010
105	25	-0.00014
106	25	-0.00011
107	25	-0.00034
108	25	0.00006
1	26	-0.00137
2	26	-0.00665
3	26	-0.00966
4	26	0.00050
5	26	0.00298
6	26	-0.00419
7	26	-0.00389
8	26	0.00344
9	26	-0.01172
10	26	0.01235
11	26	0.00492
12	26	-0.00199
13	26	-0.00376
14	26	0.00769
15	26	0.00531
16	26	-0.00440
17	26	-0.00421
18	26	-0.00215
19	26	0.00086
20	26	-0.01799
21	26	0.00270
22	26	0.03294
23	26	-0.00622
24	26	-0.04590
25	26	0.08618
26	26	0.99161
27	26	-0.05121
28	26	-0.01813
29	26	0.01283
30	26	0.00584
31	26	-0.00262
32	26	-0.00423
33	26	-0.05259
34	26	-0.00179
35	26	0.00053
36	26	-0.00004
37	26	0.00003
38	26	0.00041
39	26	-0.00186
40	26	-0.02329
41	26	0.00219
42	26	-0.01741
43	26	0.00862
44	26	0.00005
45	26	0.00075
46	26	0.00757
47	26	-0.00260
48	26	-0.00039
49	26	-0.00061
50	26	-0.00023
51	26	-0.00187
52	26	0.00390
53	26	0.00091
54	26	0.00072
55	26	-0.00043
56	26	0.00026
57	26	-0.00083
58	26	0.00012
59	26	-0.00068
60	26	-0.00026
61	26	0.00096
62	26	-0.00607
63	26	0.00196
64	26	-0.00027
65	26	0.00315
66	26	-0.00007
67	26	0.00197
68	26	0.00165
69	26	-0.00168
70	26	-0.00064
71	26	-0.00084
72	26	-0.00187
73	26	0.00301
74	26	-0.00003
75	26	-0.00034
76	26	-0.00013
77	26	-0.00092
78	26	-0.00131
79	26	-0.00191
80	26	-0.00271
81	26	-0.00040
82	26	-0.00077
83	26	0.00021
84	26	-0.00204
85	26	0.00321
86	26	0.00117
87	26	-0.00190
88	26	-0.00039
89	26	-0.00020
90	26	0.00003
91	26	-0.00000
92	26	0.00004
93	26	-0.00002
94	26	-0.00001
95	26	0.00014
96	26	0.00005
97	26	0.00003
98	26	0.00005
99	26	-0.00001
100	26	0.00004
101	26	-0.00003
102	26	-0.00004
103	26	0.00004
104	26	0.00017
105	26	0.00000
106	26	-0.00010
107	26	0.00055
108	26	-0.00006
1	27	0.00097
2	27	-0.00037
3	27	0.00893
4	27	0.00351
5	27	-0.00638
6	27	-0.00564
7	27	0.00049
8	27	0.00148
9	27	-0.00108
10	27	-0.00722
11	27	0.00509
12	27	0.01865
13	27	0.01687
14	27	-0.01818
15	27	-0.00392
16	27	0.00599
17	27	-0.01234
18	27	-0.00685
19	27	0.00197
20	27	0.00472
21	27	-0.00105
22	27	-0.00196
23	27	-0.01742
24	27	0.02276
25	27	0.01624
26	27	0.04711
27	27	0.99040
28	27	-0.11905
29	27	-0.03054
30	27	0.01516
31	27	0.01244
32	27	-0.00708
33	27	0.00359
34	27	0.00218
35	27	-0.00080
36	27	-0.00428
37	27	-0.00329
38	27	0.00044
39	27	0.00893
40	27	0.00130
41	27	0.00966
42	27	0.00164
43	27	0.00103
44	27	0.00295
45	27	-0.00107
46	27	0.00357
47	27	0.00667
48	27	-0.00184
49	27	0.00246
50	27	0.00002
51	27	0.00556
52	27	0.00114
53	27	0.00616
54	27	0.00128
55	27	-0.00195
56	27	0.01943
57	27	0.01047
58	27	0.00449
59	27	-0.00327
60	27	-0.00021
61	27	-0.01137
62	27	-0.00675
63	27	0.00671
64	27	-0.00096
65	27	0.00684
66	27	0.00022
67	27	0.00553
68	27	0.00077
69	27	0.00113
70	27	0.00187
71	27	-0.00478
72	27	0.00591
73	27	0.00116
74	27	-0.00018
75	27	-0.00064
76	27	-0.00074
77	27	-0.00155
78	27	0.00093
79	27	0.00190
80	27	0.00117
81	27	0.00193
82	27	-0.00115
83	27	-0.00188
84	27	-0.00300
85	27	-0.00350
86	27	0.00445
87	27	0.00701
88	27	-0.00014
89	27	0.00012
90	27	0.00005
91	27	-0.00007
92	27	-0.00008
93	27	0.00009
94	27	-0.00018
95	27	-0.00004
96	27	-0.00061
97	27	-0.00005
98	27	0.00008
99	27	-0.00005
100	27	-0.00012
101	27	-0.00043
102	27	-0.00008
103	27	-0.00006
104	27	0.00004
105	27	0.00004
106	27	0.00001
107	27	0.00002
108	27	-0.00001
1	28	0.00944
2	28	-0.00268
3	28	0.01196
4	28	0.00275
5	28	-0.00849
6	28	-0.00033
7	28	0.00293
8	28	0.00070
9	28	0.00747
10	28	-0.00790
11	28	0.00566
12	28	0.00220
13	28	0.00894
14	28	-0.00865
15	28	-0.00157
16	28	0.00056
17	28	0.00594
18	28	-0.01033
19	28	0.01805
20	28	-0.00719
21	28	0.00400
22	28	0.00771
23	28	0.00555
24	28	-0.00177
25	28	0.01564
26	28	0.02137
