Row	Col.	Element
36	34	0.00531
37	34	0.00153
38	34	-0.00202
39	34	0.00006
40	34	-0.00062
41	34	-0.00526
42	34	0.00034
43	34	-0.00085
44	34	0.00272
45	34	-0.00222
46	34	0.00056
47	34	0.00044
48	34	-0.00092
49	34	0.00342
50	34	-0.00019
51	34	0.00010
52	34	-0.00145
53	34	0.00006
54	34	-0.00078
55	34	-0.00106
56	34	-0.00022
57	34	0.00121
58	34	-0.00206
59	34	0.00092
60	34	-0.00036
61	34	0.00109
62	34	-0.00050
63	34	-0.00026
64	34	0.00007
65	34	0.00072
66	34	-0.00001
67	34	-0.00032
68	34	-0.00006
69	34	-0.00049
70	34	0.00027
71	34	0.00018
72	34	-0.00010
73	34	0.00066
74	34	0.00051
75	34	0.00028
76	34	-0.00001
77	34	0.00006
78	34	-0.00000
79	34	-0.00000
80	34	0.00008
81	34	-0.00035
82	34	-0.00013
83	34	-0.00001
84	34	0.00026
85	34	0.00001
86	34	-0.00003
87	34	-0.00017
88	34	-0.00003
1	35	0.00027
2	35	-0.00013
3	35	-0.00021
4	35	0.00032
5	35	0.00015
6	35	0.00010
7	35	0.00089
8	35	-0.00102
9	35	-0.00001
10	35	-0.00025
11	35	0.00028
12	35	0.00089
13	35	-0.00119
14	35	0.00175
15	35	0.00095
16	35	-0.00035
17	35	-0.00005
18	35	-0.00052
19	35	-0.00065
20	35	-0.00028
21	35	0.00430
22	35	-0.00012
23	35	-0.00003
24	35	-0.00319
25	35	0.00010
26	35	0.00441
27	35	0.00037
28	35	-0.00036
29	35	0.01322
30	35	-0.00409
31	35	-0.00154
32	35	0.00026
33	35	-0.02729
34	35	0.00057
35	35	0.99901
36	35	-0.00209
37	35	-0.00188
38	35	0.00085
39	35	0.01385
40	35	-0.01008
41	35	0.00035
42	35	-0.00037
43	35	0.00288
44	35	0.00660
45	35	0.00897
46	35	-0.00339
47	35	0.00808
48	35	0.00280
49	35	0.00046
50	35	0.00149
51	35	-0.00004
52	35	-0.00006
53	35	-0.00580
54	35	-0.00015
55	35	0.00047
56	35	-0.00137
57	35	0.00073
58	35	-0.00067
59	35	-0.00207
60	35	0.00188
61	35	0.00016
62	35	-0.00216
63	35	-0.00064
64	35	0.00084
65	35	-0.00004
66	35	0.00049
67	35	-0.00004
68	35	0.00165
69	35	-0.00006
70	35	0.00064
71	35	-0.00002
72	35	0.00003
73	35	0.00031
74	35	-0.00079
75	35	0.00013
76	35	0.00005
77	35	-0.00001
78	35	-0.00001
79	35	-0.00002
80	35	-0.00000
81	35	0.00000
82	35	-0.00000
83	35	0.00010
84	35	-0.00000
85	35	-0.00010
86	35	0.00001
87	35	0.00000
88	35	0.00032
1	36	-0.00126
2	36	-0.00009
3	36	0.00041
4	36	0.00087
5	36	-0.00015
6	36	0.00050
7	36	-0.00011
8	36	0.00004
9	36	-0.00102
10	36	0.00070
11	36	-0.00045
12	36	-0.00024
13	36	0.00016
14	36	0.00010
15	36	-0.00022
16	36	-0.00021
17	36	0.00038
18	36	-0.00010
19	36	-0.00072
20	36	-0.00114
21	36	0.00011
22	36	0.00061
23	36	0.00023
24	36	0.00033
25	36	-0.00522
26	36	-0.00006
27	36	0.00321
28	36	0.00021
29	36	0.00048
30	36	-0.00126
31	36	0.00744
32	36	-0.00609
33	36	-0.00028
34	36	-0.00042
35	36	-0.00145
36	36	0.19013
37	36	-0.98233
38	36	0.00826
39	36	-0.00074
40	36	-0.00020
41	36	0.00033
42	36	0.00399
43	36	0.00453
44	36	-0.00479
45	36	0.00250
46	36	0.00788
47	36	0.00247
48	36	-0.00358
49	36	0.00041
50	36	-0.00101
51	36	0.00015
52	36	-0.00106
53	36	-0.00010
54	36	0.00329
55	36	-0.00064
56	36	-0.00027
57	36	-0.00010
58	36	0.00075
59	36	-0.00019
60	36	0.00017
61	36	-0.00075
62	36	0.00026
63	36	-0.00013
64	36	-0.00023
65	36	0.00016
66	36	-0.00008
67	36	0.00053
68	36	-0.00010
69	36	-0.00037
70	36	-0.00013
71	36	-0.00011
72	36	-0.00026
73	36	0.00074
74	36	0.00056
75	36	0.00019
76	36	0.00000
77	36	0.00021
78	36	0.00000
79	36	-0.00000
80	36	0.00013
81	36	-0.00005
82	36	-0.00003
83	36	-0.00000
84	36	0.00041
85	36	0.00000
86	36	-0.00001
87	36	-0.00002
88	36	-0.00001
1	37	-0.00935
2	37	0.00103
3	37	0.01148
4	37	0.00608
5	37	-0.00151
6	37	0.00065
7	37	0.00235
8	37	0.00204
9	37	-0.00550
10	37	0.00169
11	37	0.00159
12	37	0.00111
13	37	0.00237
14	37	0.00073
15	37	0.00026
16	37	-0.00400
17	37	-0.00075
18	37	0.00032
19	37	0.00032
20	37	-0.00037
21	37	-0.00062
22	37	0.00204
23	37	0.00004
24	37	-0.00294
25	37	-0.00011
26	37	-0.00126
27	37	0.06841
28	37	0.00229
29	37	0.00043
30	37	0.00233
31	37	-0.00094
32	37	-0.09961
33	37	-0.00166
34	37	0.00555
35	37	0.00248
36	37	0.94698
37	37	0.18206
38	37	-0.23516
39	37	0.00415
40	37	0.00476
41	37	-0.00080
42	37	0.01128
43	37	-0.01207
44	37	-0.00107
45	37	0.00284
46	37	-0.00144
47	37	0.00287
48	37	-0.00399
49	37	0.00116
50	37	-0.00159
51	37	-0.00020
52	37	0.00011
53	37	0.00009
54	37	-0.00045
55	37	0.00065
56	37	0.00122
57	37	-0.00364
58	37	0.00012
59	37	0.00001
60	37	0.00158
61	37	-0.00003
62	37	0.00232
63	37	-0.00009
64	37	0.00042
65	37	-0.00035
66	37	-0.00047
67	37	-0.00018
68	37	0.00010
69	37	0.00111
70	37	0.00048
71	37	0.00010
72	37	0.00042
73	37	-0.00024
74	37	-0.00059
75	37	-0.00031
76	37	-0.00000
77	37	-0.00006
78	37	-0.00005
79	37	0.00000
80	37	-0.00005
81	37	0.00005
82	37	-0.00001
83	37	0.00001
84	37	-0.00005
85	37	0.00000
86	37	-0.00000
87	37	0.00003
88	37	0.00001
1	38	0.00368
2	38	0.00119
3	38	-0.00260
4	38	-0.00107
5	38	-0.00043
6	38	-0.00052
7	38	-0.00136
8	38	-0.00102
9	38	0.00285
10	38	-0.00218
11	38	-0.00034
12	38	0.00061
13	38	0.00004
14	38	0.00008
15	38	0.00054
16	38	0.00143
17	38	0.00009
18	38	0.00023
19	38	0.00057
20	38	0.00061
21	38	0.00004
22	38	0.00236
23	38	0.00220
24	38	0.00041
25	38	-0.00094
26	38	-0.00006
27	38	-0.01822
28	38	-0.00038
29	38	-0.00044
30	38	-0.00018
31	38	-0.00106
32	38	0.02632
33	38	0.00103
34	38	0.00066
35	38	0.00040
36	38	-0.22753
37	38	-0.05284
38	38	-0.97124
39	38	-0.00442
40	38	0.00377
41	38	0.00067
42	38	-0.01540
43	38	-0.01712
44	38	0.00645
45	38	0.00193
46	38	0.01289
47	38	0.00492
48	38	-0.00742
49	38	-0.00430
50	38	0.00022
51	38	-0.00001
52	38	0.00271
53	38	0.00014
54	38	-0.00240
55	38	-0.00280
56	38	-0.00041
57	38	0.00516
58	38	0.00211
59	38	-0.00067
60	38	0.00030
61	38	0.00237
62	38	0.00033
63	38	0.00095
64	38	0.00023
65	38	0.00104
66	38	0.00004
67	38	-0.00188
68	38	0.00007
69	38	-0.00033
70	38	-0.00028
71	38	-0.00096
72	38	0.00083
73	38	0.00001
74	38	-0.00006
75	38	0.00001
76	38	-0.00000
77	38	-0.00011
78	38	-0.00003
79	38	-0.00000
80	38	-0.00013
81	38	0.00004
82	38	0.00002
83	38	-0.00000
84	38	0.00001
85	38	0.00000
86	38	-0.00001
87	38	0.00003
88	38	-0.00001
1	39	-0.00008
2	39	0.00011
3	39	0.00017
4	39	-0.00039
5	39	0.00007
6	39	-0.00010
7	39	-0.00078
8	39	0.00024
9	39	-0.00019
10	39	0.00026
11	39	-0.00016
12	39	-0.00083
13	39	0.00071
14	39	-0.00090
15	39	-0.00047
16	39	0.00024
17	39	0.00004
18	39	0.00030
19	39	0.00026
20	39	0.00010
21	39	-0.00072
22	39	0.00013
23	39	-0.00002
24	39	0.00155
25	39	0.00004
26	39	-0.00390
27	39	0.00050
28	39	-0.00100
29	39	-0.00745
30	39	0.00250
31	39	0.00084
32	39	-0.00102
33	39	0.00560
34	39	-0.00008
35	39	0.01478
36	39	0.00453
37	39	0.00165
38	39	0.00359
39	39	-0.99855
40	39	0.04779
41	39	-0.00046
42	39	0.00044
43	39	-0.00261
44	39	-0.00491
45	39	-0.00626
46	39	0.00200
47	39	-0.00462
48	39	-0.00205
49	39	-0.00003
50	39	-0.00032
51	39	0.00057
52	39	-0.00007
53	39	0.00205
54	39	0.00017
55	39	-0.00040
56	39	0.00010
57	39	-0.00135
58	39	0.00023
59	39	0.00113
60	39	-0.00084
61	39	-0.00021
62	39	0.00169
63	39	0.00051
64	39	-0.00106
65	39	-0.00003
66	39	-0.00014
67	39	0.00006
68	39	-0.00106
69	39	0.00007
70	39	-0.00076
71	39	0.00007
72	39	-0.00007
73	39	-0.00018
74	39	0.00045
75	39	-0.00030
76	39	0.00005
77	39	0.00000
78	39	0.00001
79	39	-0.00004
80	39	0.00000
81	39	-0.00000
82	39	0.00000
83	39	-0.00000
84	39	-0.00000
85	39	0.00005
86	39	-0.00001
87	39	0.00000
88	39	-0.00017
1	40	0.00000
2	40	-0.00020
3	40	0.00024
4	40	0.00020
5	40	0.00092
6	40	-0.00005
7	40	-0.00082
8	40	-0.00066
9	40	-0.00028
10	40	-0.00018
11	40	0.00022
12	40	-0.00013
13	40	-0.00041
14	40	0.00073
15	40	-0.00042
16	40	0.00028
17	40	0.00002
18	40	-0.00018
19	40	-0.00153
20	40	-0.00002
21	40	0.00052
22	40	0.00070
23	40	-0.00018
24	40	-0.00125
25	40	0.00021
26	40	-0.00032
27	40	0.00065
28	40	0.00125
29	40	0.00188
30	40	-0.00275
31	40	-0.00087
32	40	-0.00057
33	40	-0.00270
34	40	0.00065
35	40	-0.00953
36	40	0.00362
37	40	0.00095
38	40	-0.00453
39	40	-0.04783
40	40	-0.99835
41	40	-0.00041
42	40	0.00866
43	40	-0.00590
44	40	0.00416
45	40	0.00827
46	40	0.00490
47	40	0.00042
48	40	0.00445
49	40	-0.00041
50	40	0.00009
51	40	-0.00034
52	40	-0.00051
53	40	-0.00439
54	40	0.00041
55	40	-0.00141
56	40	-0.00539
57	40	-0.00542
58	40	-0.00140
59	40	-0.00160
60	40	0.00290
61	40	-0.00056
62	40	0.00313
63	40	0.00116
64	40	-0.00286
65	40	-0.00019
66	40	-0.00006
67	40	0.00019
68	40	-0.00063
69	40	-0.00020
70	40	-0.00199
71	40	0.00033
72	40	-0.00035
73	40	0.00030
74	40	0.00061
75	40	-0.00081
76	40	0.00009
77	40	-0.00001
78	40	0.00004
79	40	-0.00001
80	40	-0.00000
81	40	0.00000
82	40	0.00001
83	40	0.00004
84	40	-0.00001
85	40	0.00000
86	40	-0.00002
87	40	0.00002
88	40	0.00007
1	41	0.00012
2	41	0.00059
3	41	0.00006
4	41	-0.00014
5	41	-0.00041
6	41	0.00026
7	41	0.00034
8	41	0.00019
9	41	-0.00000
10	41	-0.00006
11	41	0.00395
12	41	-0.00002
13	41	0.00010
14	41	0.00032
15	41	0.00014
16	41	0.00005
17	41	0.00001
18	41	0.00019
19	41	0.00021
20	41	0.00385
21	41	0.00026
22	41	-0.00013
23	41	0.00009
24	41	0.00079
25	41	-0.00479
26	41	0.00005
27	41	0.00009
28	41	0.00010
29	41	0.00002
30	41	0.00050
31	41	-0.00072
32	41	0.00033
33	41	0.00023
34	41	0.00384
35	41	0.00033
36	41	-0.00078
37	41	-0.00054
38	41	-0.00045
39	41	0.00046
40	41	0.00026
41	41	-0.99991
42	41	-0.00350
43	41	0.00616
44	41	0.00128
45	41	-0.00357
46	41	-0.00596
47	41	0.00022
48	41	-0.00063
49	41	0.00362
50	41	0.00039
51	41	-0.00009
52	41	-0.00022
53	41	0.00022
54	41	0.00088
55	41	-0.00005
56	41	0.00037
57	41	0.00084
58	41	-0.00056
59	41	0.00033
60	41	-0.00034
61	41	0.00116
62	41	-0.00041
63	41	0.00024
64	41	0.00015
65	41	-0.00007
66	41	-0.00005
67	41	-0.00073
68	41	0.00004
69	41	-0.00011
70	41	0.00024
71	41	-0.00023
72	41	-0.00031
73	41	0.00018
74	41	0.00009
75	41	0.00006
76	41	-0.00000
77	41	-0.00011
78	41	-0.00001
79	41	-0.00000
80	41	0.00005
81	41	-0.00016
82	41	-0.00006
83	41	-0.00000
84	41	-0.00008
85	41	0.00000
86	41	-0.00004
87	41	-0.00027
88	41	-0.00001
1	42	-0.00022
2	42	-0.00020
3	42	0.00167
4	42	-0.00120
5	42	-0.00777
6	42	-0.00014
7	42	0.00508
8	42	0.00314
9	42	-0.00033
10	42	0.00212
11	42	-0.00235
12	42	0.00407
13	42	-0.00068
14	42	0.00039
15	42	0.00357
16	42	-0.00116
17	42	0.00030
18	42	0.00151
19	42	0.01377
20	42	0.00075
21	42	-0.00015
22	42	-0.00623
23	42	0.00151
24	42	0.00196
25	42	-0.00113
26	42	0.00019
27	42	-0.00269
28	42	0.00481
29	42	0.00502
30	42	0.01305
31	42	0.00237
32	42	-0.00063
33	42	0.00227
34	42	-0.00044
35	42	-0.00118
36	42	0.01617
37	42	-0.00077
38	42	0.00932
39	42	-0.00143
40	42	-0.01008
41	42	0.00476
42	42	-0.98113
43	42	0.10772
44	42	-0.04953
45	42	0.02342
46	42	-0.11040
47	42	0.02698
48	42	-0.05293
49	42	0.01078
50	42	0.03289
51	42	-0.00393
52	42	0.00238
53	42	0.00765
54	42	-0.00550
55	42	-0.00627
56	42	0.00494
57	42	0.06367
58	42	0.00666
59	42	0.00245
60	42	-0.00749
61	42	0.00385
62	42	-0.01319
63	42	-0.00867
64	42	0.02474
65	42	0.00010
66	42	0.00205
67	42	-0.00043
68	42	-0.00083
69	42	0.00021
70	42	0.01534
71	42	-0.00292
72	42	0.00352
73	42	-0.01077
74	42	-0.00643
75	42	-0.00262
76	42	-0.00001
77	42	-0.00005
78	42	-0.00017
79	42	0.00001
80	42	-0.00002
81	42	0.00011
82	42	-0.00010
83	42	-0.00001
84	42	-0.00004
85	42	-0.00003
86	42	0.00074
87	42	-0.00008
88	42	0.00003
1	43	0.00191
2	43	0.00037
3	43	-0.00148
4	43	0.00202
5	43	0.00136
6	43	0.00018
7	43	0.00258
8	43	0.00116
9	43	0.00173
10	43	0.00146
11	43	0.00250
12	43	-0.00073
13	43	0.00012
14	43	0.00028
15	43	0.00064
16	43	-0.00101
17	43	-0.00065
18	43	-0.00005
19	43	-0.00135
20	43	0.00010
21	43	0.00077
22	43	-0.00157
23	43	-0.00336
24	43	0.00393
25	43	0.00142
26	43	0.00162
27	43	0.00201
28	43	-0.00097
29	43	-0.00001
30	43	0.00062
31	43	0.00073
32	43	0.00045
33	43	0.00056
34	43	0.00255
35	43	0.00146
36	43	-0.00092
37	43	-0.00751
38	43	0.01968
39	43	0.00148
40	43	0.00275
41	43	-0.00249
42	43	-0.11825
43	43	-0.76579
44	43	0.54212
45	43	-0.32215
46	43	0.00796
47	43	0.00694
48	43	-0.01271
49	43	-0.00141
50	43	-0.00677
51	43	0.00158
52	43	0.01358
53	43	0.00001
54	43	0.00410
55	43	0.00435
56	43	-0.00255
57	43	-0.00009
58	43	0.01181
59	43	-0.00206
60	43	-0.00720
61	43	0.00727
62	43	-0.00855
63	43	-0.00428
64	43	0.00302
65	43	0.00116
66	43	-0.00014
67	43	-0.00150
68	43	-0.00116
69	43	-0.00387
70	43	0.00244
71	43	-0.00443
72	43	0.00363
73	43	0.00525
74	43	0.00407
75	43	0.00136
76	43	-0.00000
77	43	0.00005
78	43	0.00007
79	43	-0.00000
80	43	0.00012
81	43	-0.00003
82	43	-0.00007
83	43	-0.00000
84	43	0.00000
85	43	0.00001
86	43	-0.00006
87	43	-0.00017
88	43	-0.00002
1	44	-0.00196
2	44	0.00017
3	44	0.00041
4	44	-0.00142
5	44	0.00188
6	44	-0.00047
7	44	-0.00364
8	44	-0.00263
9	44	-0.00225
10	44	-0.00427
11	44	0.00045
12	44	0.00080
13	44	-0.00158
14	44	-0.00233
15	44	-0.00002
16	44	-0.00039
17	44	-0.00061
18	44	-0.00092
19	44	0.00065
20	44	0.00046
21	44	-0.00111
22	44	0.00154
23	44	0.00072
24	44	-0.01097
25	44	-0.00002
26	44	-0.00112
27	44	0.00004
28	44	-0.00462
29	44	0.00159
30	44	-0.00797
31	44	-0.00128
32	44	-0.00022
33	44	-0.00600
34	44	0.00075
35	44	-0.00998
36	44	0.00497
37	44	0.00024
38	44	-0.00107
39	44	-0.00730
40	44	0.00631
41	44	0.00104
42	44	-0.00805
43	44	0.37852
44	44	0.79867
45	44	0.44427
46	44	0.09378
47	44	-0.03630
48	44	0.09719
49	44	-0.01788
50	44	-0.01972
51	44	0.00047
52	44	0.00143
53	44	-0.01404
54	44	0.00064
55	44	-0.01142
56	44	-0.00798
57	44	-0.01629
58	44	-0.00167
59	44	-0.00347
60	44	0.01200
61	44	0.00030
62	44	0.01533
63	44	-0.00102
64	44	-0.00562
65	44	-0.00014
66	44	0.00004
67	44	0.00034
68	44	0.00034
69	44	-0.00335
70	44	-0.00464
71	44	0.00034
72	44	-0.00084
73	44	0.00406
74	44	0.00197
75	44	0.00113
76	44	0.00006
77	44	-0.00000
78	44	0.00021
79	44	0.00003
80	44	0.00000
81	44	0.00004
82	44	-0.00007
83	44	0.00005
84	44	-0.00002
85	44	-0.00014
86	44	0.00017
87	44	-0.00003
88	44	0.00015
1	45	0.00458
2	45	-0.00046
3	45	-0.00179
4	45	0.00479
5	45	-0.00314
6	45	0.00100
7	45	0.01043
8	45	0.00409
9	45	0.00532
10	45	0.01160
11	45	-0.00055
12	45	-0.00266
13	45	0.00359
14	45	0.00817
15	45	0.00001
16	45	-0.00075
17	45	0.00135
18	45	0.00158
19	45	-0.00302
20	45	-0.00141
21	45	0.00719
22	45	-0.00409
23	45	-0.00294
24	45	0.02454
25	45	0.00043
26	45	0.00612
27	45	0.00002
28	45	0.00675
29	45	0.01081
30	45	0.01830
31	45	0.00241
32	45	0.00139
33	45	-0.00287
34	45	-0.00133
35	45	-0.00669
36	45	-0.00810
37	45	-0.00171
38	45	0.00841
39	45	-0.00409
40	45	0.00527
41	45	-0.00336
42	45	0.04116
43	45	-0.42583
44	45	-0.14308
45	45	0.76740
46	45	-0.29990
47	45	0.17603
48	45	-0.26925
49	45	0.04987
50	45	0.05114
51	45	-0.00666
52	45	0.00148
53	45	0.00729
54	45	-0.00068
55	45	0.02409
56	45	0.00588
57	45	0.05496
58	45	0.00723
59	45	0.00340
60	45	-0.02615
61	45	0.00354
62	45	-0.04295
63	45	-0.00237
64	45	0.02102
65	45	0.00086
66	45	0.00186
67	45	-0.00178
68	45	-0.00033
69	45	0.00237
70	45	0.01693
71	45	-0.00236
72	45	0.00340
73	45	-0.00690
74	45	-0.00412
75	45	-0.00166
76	45	0.00002
77	45	0.00007
78	45	-0.00040
79	45	0.00002
80	45	0.00001
81	45	-0.00013
82	45	0.00004
83	45	0.00002
84	45	0.00009
85	45	-0.00009
86	45	-0.00017
87	45	-0.00005
88	45	0.00012
1	46	0.00391
2	46	-0.00051
3	46	-0.00027
4	46	0.00518
5	46	0.00939
6	46	-0.00051
7	46	0.00153
8	46	0.00037
9	46	0.00081
10	46	0.00429
11	46	0.00324
12	46	-0.00609
13	46	0.00265
14	46	0.00243
15	46	-0.00157
16	46	-0.00310
17	46	0.00045
18	46	-0.00155
19	46	-0.00807
20	46	-0.00156
21	46	0.00032
22	46	0.00514
23	46	-0.00435
24	46	0.00421
25	46	0.00278
26	46	0.00423
27	46	0.00464
28	46	-0.00786
29	46	-0.00249
30	46	-0.00469
31	46	-0.00381
32	46	-0.00116
33	46	-0.00034
34	46	-0.00021
35	46	0.00254
36	46	0.00167
37	46	0.00787
38	46	0.01565
39	46	0.00194
40	46	0.00587
41	46	-0.00745
42	46	-0.11504
43	46	-0.19101
44	46	-0.16420
45	46	0.24831
46	46	0.92095
47	46	-0.00238
48	46	0.03907
49	46	-0.01786
50	46	-0.07525
51	46	0.01119
52	46	0.00940
53	46	-0.01308
54	46	0.02540
55	46	-0.02038
56	46	-0.02215
57	46	-0.01313
58	46	0.00751
59	46	-0.00038
60	46	-0.00331
61	46	0.01267
62	46	0.00290
63	46	-0.01601
64	46	-0.00459
65	46	0.00186
66	46	-0.00136
67	46	-0.00509
68	46	-0.00419
69	46	-0.02124
70	46	-0.00257
71	46	0.00214
72	46	0.00081
73	46	0.01950
74	46	0.01472
75	46	0.00513
76	46	0.00002
77	46	0.00080
78	46	0.00068
79	46	-0.00001
80	46	0.00007
81	46	-0.00074
82	46	-0.00057
83	46	-0.00000
84	46	0.00051
85	46	0.00003
86	46	-0.00005
87	46	-0.00075
88	46	-0.00007
1	47	-0.00041
2	47	-0.00050
3	47	-0.00069
4	47	-0.00073
5	47	-0.00039
6	47	-0.00004
7	47	0.00038
8	47	-0.00089
9	47	-0.00066
10	47	-0.00246
11	47	0.00008
12	47	0.00241
13	47	-0.00171
14	47	-0.00050
15	47	0.00033
16	47	-0.00087
17	47	-0.00032
18	47	-0.00069
19	47	0.00155
20	47	-0.00001
21	47	0.00189
22	47	-0.00019
23	47	0.00022
24	47	-0.00439
25	47	0.00007
26	47	-0.00014
27	47	-0.00061
28	47	0.00097
29	47	0.00532
30	47	-0.00356
31	47	-0.00117
32	47	-0.00029
33	47	-0.00794
34	47	0.00011
35	47	-0.00858
36	47	0.00005
37	47	0.00071
38	47	0.00085
39	47	-0.00505
40	47	0.00235
41	47	0.00016
42	47	0.00253
43	47	0.02070
44	47	0.00263
45	47	-0.04381
46	47	0.00202
47	47	0.90191
48	47	0.42824
49	47	-0.00238
50	47	0.00775
51	47	-0.00166
52	47	0.00182
53	47	-0.02070
54	47	0.00296
55	47	-0.00041
56	47	-0.00278
57	47	-0.00352
58	47	-0.00056
59	47	-0.00345
60	47	0.00572
61	47	0.00178
62	47	-0.00133
63	47	0.00018
64	47	-0.00000
65	47	0.00033
66	47	0.00099
67	47	-0.00036
68	47	0.00241
69	47	0.00100
70	47	-0.00024
71	47	-0.00023
72	47	0.00028
73	47	0.00013
74	47	-0.00103
75	47	-0.00029
76	47	0.00009
77	47	0.00007
78	47	-0.00003
79	47	-0.00000
80	47	-0.00000
81	47	-0.00007
82	47	-0.00001
83	47	0.00021
84	47	0.00004
85	47	-0.00004
86	47	0.00001
87	47	-0.00005
88	47	0.00033
1	48	-0.00621
2	48	0.00311
3	48	0.00096
4	48	-0.00966
5	48	-0.00919
6	48	-0.00057
7	48	0.00126
8	48	0.00206
9	48	-0.00354
10	48	-0.01397
11	48	0.00071
12	48	0.01404
13	48	-0.00777
14	48	-0.01290
15	48	0.00613
16	48	0.00032
17	48	-0.00173
18	48	0.00060
19	48	0.01505
20	48	0.00076
21	48	-0.00500
22	48	-0.00571
23	48	0.00294
24	48	-0.02198
25	48	0.00117
26	48	-0.00865
27	48	-0.00401
28	48	0.00321
29	48	-0.00387
30	48	-0.00509
31	48	-0.00359
32	48	-0.00080
33	48	0.00251
34	48	0.00181
35	48	0.00021
36	48	-0.00140
37	48	0.00496
38	48	0.00696
39	48	0.00031
40	48	-0.00414
41	48	0.00160
42	48	0.04840
43	48	0.18394
44	48	0.12666
45	48	-0.19930
46	48	0.16827
47	48	0.38542
48	48	-0.84627
49	48	0.00785
50	48	0.08426
51	48	-0.01155
52	48	0.01267
53	48	0.01463
54	48	0.01539
55	48	0.01336
56	48	0.02426
57	48	0.00635
58	48	0.00660
59	48	-0.00092
60	48	-0.00506
61	48	0.00713
62	48	-0.00957
63	48	0.00297
64	48	0.01162
65	48	0.00098
66	48	0.00129
67	48	-0.00165
68	48	0.00239
69	48	0.01747
70	48	0.00726
71	48	-0.00308
72	48	0.00436
73	48	-0.01035
74	48	-0.00739
75	48	-0.00267
76	48	-0.00001
77	48	0.00040
78	48	-0.00059
79	48	0.00002
80	48	-0.00004
81	48	-0.00042
82	48	0.00008
83	48	-0.00002
84	48	0.00017
85	48	-0.00006
86	48	0.00013
87	48	-0.00028
88	48	0.00004
1	49	0.00015
2	49	0.00090
3	49	0.00197
4	49	-0.00091
5	49	-0.00108
6	49	0.00111
7	49	-0.00003
8	49	0.00016
9	49	-0.00085
10	49	-0.00108
11	49	-0.00134
12	49	0.00242
13	49	-0.00067
14	49	-0.00172
15	49	0.00020
16	49	-0.00060
17	49	-0.00076
18	49	-0.00003
19	49	0.00152
20	49	0.00097
21	49	-0.00038
22	49	-0.00097
23	49	0.00074
24	49	-0.00276
25	49	0.00037
26	49	-0.00145
27	49	-0.00171
28	49	0.00128
29	49	-0.00009
30	49	-0.00090
31	49	0.00221
32	49	0.00013
33	49	0.00017
34	49	0.00377
35	49	-0.00031
36	49	-0.00125
37	49	0.00026
38	49	-0.00426
39	49	-0.00004
40	49	-0.00036
41	49	0.00382
42	49	0.00730
43	49	0.02111
44	49	0.01941
45	49	-0.02571
46	49	0.03582
47	49	-0.01279
48	49	0.02785
49	49	0.99736
50	49	0.02629
51	49	-0.00326
52	49	-0.01276
53	49	0.00357
54	49	0.02440
55	49	-0.00680
56	49	0.00403
57	49	0.01283
58	49	-0.00119
59	49	0.00107
60	49	-0.00195
61	49	0.01292
62	49	-0.00248
63	49	0.00026
64	49	0.00218
65	49	0.00333
66	49	0.00038
67	49	0.00329
68	49	0.00042
69	49	0.00254
70	49	0.00098
71	49	0.00074
72	49	0.00364
73	49	-0.00297
74	49	-0.00223
75	49	-0.00083
76	49	-0.00000
77	49	-0.00024
78	49	-0.00011
79	49	0.00000
80	49	0.00040
81	49	-0.00016
82	49	-0.00002
83	49	-0.00000
84	49	0.00050
85	49	-0.00001
86	49	-0.00001
87	49	-0.00015
88	49	-0.00000
1	50	-0.00387
2	50	0.00015
3	50	-0.00031
4	50	-0.00192
5	50	0.00002
6	50	-0.00075
7	50	-0.00353
8	50	-0.00149
9	50	-0.00189
10	50	-0.00058
11	50	-0.00047
12	50	-0.00119
13	50	-0.00015
14	50	-0.00281
15	50	-0.00104
16	50	0.00264
17	50	0.00000
18	50	-0.00128
19	50	-0.00469
20	50	0.00067
21	50	-0.00292
22	50	0.00162
23	50	0.00061
24	50	-0.01148
25	50	-0.00016
26	50	-0.00193
27	50	-0.00175
28	50	-0.00612
29	50	-0.00237
30	50	-0.00477
31	50	-0.00097
32	50	0.00233
33	50	0.00117
34	50	0.00031
35	50	0.00112
36	50	-0.00159
37	50	0.00054
38	50	0.00011
39	50	0.00032
40	50	-0.00068
41	50	0.00030
42	50	-0.01845
43	50	0.00701
44	50	-0.00684
45	50	-0.00056
46	50	-0.07993
47	50	0.05215
48	50	-0.09233
49	50	0.03251
50	50	-0.98766
51	50	0.01551
52	50	-0.00066
53	50	-0.01469
54	50	0.00914
55	50	-0.02995
56	50	-0.01956
57	50	-0.03966
58	50	-0.00540
59	50	-0.00247
60	50	0.02301
61	50	-0.00136
62	50	0.03394
63	50	0.01690
64	50	-0.01877
65	50	-0.00052
66	50	-0.00423
67	50	0.00276
68	50	-0.00218
69	50	-0.00120
70	50	0.01311
71	50	-0.00061
72	50	0.00096
73	50	-0.00278
74	50	-0.00138
75	50	-0.00028
76	50	0.00003
77	50	0.00007
78	50	0.00012
79	50	-0.00002
80	50	-0.00003
81	50	-0.00009
82	50	0.00013
83	50	0.00003
84	50	-0.00001
85	50	0.00003
86	50	0.00059
87	50	-0.00012
88	50	-0.00006
1	51	0.00007
2	51	-0.00021
3	51	-0.00007
4	51	0.00016
5	51	0.00019
6	51	-0.00003
7	51	-0.00028
8	51	0.00020
9	51	-0.00007
10	51	-0.00049
11	51	0.00017
12	51	-0.00009
